"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997388070249775310","Sat Dec 06 23:22:20 +0000 2025","0","@grok @VividProwess Are you refusing to admit that the Jewish people were the preferred money lenders and bankers of the Roman Empire?","1997446537992081461","","grok","en","","0","1","0","https://x.com/undefined/status/1997446537992081461","1868124380573868033",
"1997368130973180215","Sat Dec 06 23:21:51 +0000 2025","1","@BasedHarun @TLNewmanMTL Jewish people using this as an opportunity to bash Canadian men.","1997446417997070795","","BasedHarun","en","","0","0","0","https://x.com/undefined/status/1997446417997070795","1951453406562029569",
"1997420970080895393","Sat Dec 06 23:21:19 +0000 2025","0","@Lisa_X_Logic @hollyjayewiley @RealCandaceO im agreeing with you the STATE OF ISRAEL ran by a bunch of weirdos. But we aint all bad as Jewish people. And yes JFK was killed because he wanted to oversee Israels nuclear program.","1997446285759295522","","Lisa_X_Logic","en","","0","1","0","https://x.com/undefined/status/1997446285759295522","1586593917377474561",
"1997387647078064213","Sat Dec 06 23:21:14 +0000 2025","2","@audragabrielle_ nobody is doing this you spastic. there is no ethnic cleansing apartheid or genocide of Palestinians it's called losing a war that they started with the worst genocidal mass murder of Jewish people since the Holocaust which could be what you're referring to.","1997446263801831509","","audragabrielle_","en","","0","2","0","https://x.com/undefined/status/1997446263801831509","1853960399927844881",
"1997272307752952012","Sat Dec 06 23:21:12 +0000 2025","0","@DefiantLs Just because some black people rounded up some of their people &amp; sold them to the white jewish owned slavery industry and were the kkk. Do not mean all white's did all that shit to black people. Wakeup. White's would of just killed ya all as we didn't see blacks as possessions.","1997446255631622590","","DefiantLs","en","","0","0","0","https://x.com/undefined/status/1997446255631622590","1825080126461345792",
"1997391271325728822","Sat Dec 06 23:21:03 +0000 2025","0","@AtizzleTakes @Jilliebean94 @RedressZOG @permabulla Charlie was forced to meet with Jewish rabbi then magically died the next day after saying in text messages that were proven to be real by tpusa that he feared for his life You guys believe these people rule the world but couldn't possibly be capable. Derp","1997446217123639550","","AtizzleTakes","en","","0","1","0","https://x.com/undefined/status/1997446217123639550","1768031777254158336",
"1997360112487354632","Sat Dec 06 23:20:48 +0000 2025","1","@MasterMaliq You are wrong. Just use logic. There s so much proof that Jesus of Nazareth was crucified under Pontius Pilate. You have people groups with no reason to agree with each other for a lie. You have the Jews the Christians (Jewish at first) The Romans. There wasn t a debate about","1997446152560750968","","MasterMaliq","en","","0","0","0","https://x.com/undefined/status/1997446152560750968","1702902479040696320",
"1996817275308200123","Sat Dec 06 23:20:40 +0000 2025","0","@ThothInterwined @trumplicans2024 for your question his name is Benyamin Netanyahu a Jewish name with biblical origins. as common for Jewish people who follow Judaism which the bible is THE holy book for. there are ones with more Arab sounding names simply because Hebrew is also related to Akkadian and Aramaic","1997446118771236938","","ThothInterwined","en","","0","0","0","https://x.com/undefined/status/1997446118771236938","897397020406812672",
"1997446104959582593","Sat Dec 06 23:20:36 +0000 2025","2","Iranian women refusing to wear hijabs is resistance; Right-wing militia groups butchering unarmed Jewish people at a music festival is NOT resistance.","1997446104959582593","","","en","","0","0","0","https://x.com/undefined/status/1997446104959582593","823995646067798016",
"1997316391964221949","Sat Dec 06 23:19:18 +0000 2025","2","@swilkinsonbc @ousmannoor The Jewish Zionist community will not stop. We cannot rely on the law because the law is compromised. Britain needs to take action. To be subjugated by these people is such an insult. The British ruling class has sold out the people like they've been doing for 1000 yrs.","1997445774636937527","","swilkinsonbc","en","","0","0","1","https://x.com/undefined/status/1997445774636937527","1961396717720383488",
"1997445747340611967","Sat Dec 06 23:19:11 +0000 2025","0","It is a common ILLEGAL practice by members of goon squad ICE some of these thugs now come from the IDF so are used to brutalizing people especially Brown Latino or Muslim. They ASSAULT &amp; then blame the person being assaulted. I have seen this first hand. Jewish led goons.","1997445747340611967","","","en","","0","0","0","https://x.com/undefined/status/1997445747340611967","950710129",
"1997445561486831991","Sat Dec 06 23:18:27 +0000 2025","529","The Israeli government explicitly says it considers Palestinian territory outside its borders like the West Bank to count as part of the Land of Israel that the Jewish people have an exclusive and inalienable right to that territory and that it will settle them. https://t.co/qyLWILx1kb","1997445561486831991","https://pbs.twimg.com/media/G7hZu2VbQAAsgQE.png","","en","","0","6","76","https://x.com/undefined/status/1997445561486831991","2978298451",
"1997378391226343863","Sat Dec 06 23:18:22 +0000 2025","0","@Megatron_ron Oh leave @KremlinRussia_E alone they should be our closest allies unlike those jewish rats @netanyahu .@POTUS the American people are sick and tired of isntreal controlling our narrative","1997445543400988712","","Megatron_ron","en","","0","0","0","https://x.com/undefined/status/1997445543400988712","381218452",
"1996738975604654488","Sat Dec 06 23:18:12 +0000 2025","0","@BabyRuckles @EvanAKilgore @RealCandaceO @timpool That s not even the point. You re obsessing over who accepted it and who rejected it but the foundation doesn t change because some people turned away. Jesus taught directly from the Torah. Every prophecy He fulfilled came from Judaism. Every apostle learned from Jewish","1997445499763163477","","BabyRuckles","en","","0","0","0","https://x.com/undefined/status/1997445499763163477","1468555015472447489",
"1997445293869322553","Sat Dec 06 23:17:23 +0000 2025","0","This is not true. The most masculine man has the ability to create a feminine soul. Jews misunderstand a step. Jewish People are half right. The feminine in me is a DEMON. But they rather have equal power when they meet.","1997445293869322553","","","en","","0","0","0","https://x.com/undefined/status/1997445293869322553","1980047690328121344",
"1997444917833109792","Sat Dec 06 23:15:53 +0000 2025","0","Jewish people never cared about my people and I think that's fair. Why is it a problem when I don't care about Jewish people specifically? We are all the same or we are not imho.","1997444917833109792","","","en","","0","0","0","https://x.com/undefined/status/1997444917833109792","1336059565310435330",
"1997405723354149019","Sat Dec 06 23:15:03 +0000 2025","11","@ezralevant @RealCandaceO Not really. You know she doesn t hate Jewish people right? I know many in the Zionism extremist sect of the internet are trying to paint that narrative. But it s played out. She believes the nation state of Israel and its leadership are evil. And for good reason. Unless you","1997444705928335616","","ezralevant","en","","0","0","0","https://x.com/undefined/status/1997444705928335616","24102150",
"1917335495912178074","Sat Dec 06 23:14:34 +0000 2025","1","@ieatprcs @MikeQbulldogs71 @ValentinaForUSA You had me then you lost me w the Jewish hate. The real enemy isn t an ethnicity or an esoteric group of people it s the class divide and the fact that the rich are taking from the poor like ","1997444586830987414","","ieatprcs","en","","0","1","0","https://x.com/undefined/status/1997444586830987414","1652759692781707266",
"1997356315484528973","Sat Dec 06 23:14:30 +0000 2025","0","@KeithWoodsYT You want people to sue her in jewish-controlled U.S. courts? Do you believe that is real justice for any non-jewish person?","1997444566610563178","","KeithWoodsYT","en","","0","0","0","https://x.com/undefined/status/1997444566610563178","1752172000510988288",
"1997405391877992779","Sat Dec 06 23:14:17 +0000 2025","0","@HuntersOfNazis It s saying Jews racist to Jewish people?","1997444514521452930","","HuntersOfNazis","en","","0","0","0","https://x.com/undefined/status/1997444514521452930","1961035799400423425",
"1997303577124184232","Sat Dec 06 23:14:07 +0000 2025","3","@HeidiBachram How does harassing random Jewish people in Brooklyn help free Palestine?","1997444472053911745","","HeidiBachram","en","","0","0","0","https://x.com/undefined/status/1997444472053911745","823995646067798016",
"1997228936514974014","Sat Dec 06 23:13:51 +0000 2025","2","@MaryKostakidis @alon_mizrahi The Earth is round; Jesus was Jewish; Zionism is the Jewish people rights for their 5000 years Home Land; Destroyed buldings isn't a genocide and gaza isn't a Warsaw Gheetto and its gas chambers nor the jewish people never commited an October7 genocide in German nor anywhere","1997444403485421902","","MaryKostakidis","en","","0","1","0","https://x.com/undefined/status/1997444403485421902","69526814",
"1997412313012310260","Sat Dec 06 23:09:36 +0000 2025","1","@NizMhani You needn t literally believe that all (or even most) modern Jews are direct descendants of the biblical Isaac Jacob or the Twelve Tribes in a religious sense to accept that the Jewish people as a whole have substantial Levantine (Middle Eastern) ancestry.","1997443335620014551","","NizMhani","en","","0","0","0","https://x.com/undefined/status/1997443335620014551","1855515992232808448",
"1997306328654422478","Sat Dec 06 23:09:17 +0000 2025","5","@nixeifoit @sikorskiradek @elonmusk Elon agreed with Nazi style conspiracies against Jewish people. https://t.co/kGiPaFoY5Q","1997443255814783310","https://pbs.twimg.com/media/G7hXqetWcAA9GkX.jpg","nixeifoit","en","","0","0","0","https://x.com/undefined/status/1997443255814783310","1301616258824232964",
"1996717042099986691","Sat Dec 06 23:09:10 +0000 2025","1","@HGreen19x4 @uricohenisrael Based on Zohran Mamdani's statements he opposes Zionism and criticizes Israeli policies as apartheid and occupation supporting BDS and ceasefires. He condemns violence against all civilians including Hamas attacks on Israelis and has no recorded enmity toward Jewish people or","1997443226853318770","","HGreen19x4","en","","0","0","0","https://x.com/undefined/status/1997443226853318770","1720665183188922368",
"1997329089858847171","Sat Dec 06 23:08:56 +0000 2025","0","@DYoffee @LePapillonBlu2 Ya except her and White people right? You don't know how they treated her before they started recording they obviously did something knowing she would react to start recording stupid ass..F*ck Jesus hes a made up Jewish rabbi from a book of fairytales written by Jews.","1997443165528236340","","DYoffee","en","","0","0","0","https://x.com/undefined/status/1997443165528236340","1678634674585739265",
"1997063855277854762","Sat Dec 06 23:08:33 +0000 2025","1","@Isabel16344711 @JewsFightBack @Uber @ubersupport May we should ask Jewish Communities everywere - and I really mean everywere- to organize Self Defense to addopt measures aggainst antisemites. We have a lot of brave young and senior people veterans from IDF US and Canadian Army Marines Navy Mossad Brits Frogs Intel","1997443070363566402","","Isabel16344711","en","","0","0","0","https://x.com/undefined/status/1997443070363566402","1605038111523749893",
"1995932270067417256","Sat Dec 06 23:08:28 +0000 2025","1","@LPNewBrunswick Exactly. I like to point out the genocide against Jews was not stopped because the world liked Jewish people. Liking them or not did not come into play. They are human; they should not be slaughtered. Same with Palestinians. SHOULD NOT BE SLAUGHTERED","1997443050616811835","","LPNewBrunswick","en","","0","1","0","https://x.com/undefined/status/1997443050616811835","33475365",
"1996995541117370633","Sat Dec 06 23:08:13 +0000 2025","0","@AUsefuIldiot @NordausSon I mean we ll have all the right wing morally conscience kind Jewish people with us. Along with black Christians &amp; pretty much anyone else who is just tired of having to fake hate other people for stupid petty disagreements about how we view the world and society.","1997442986909811098","","AUsefuIldiot","en","","0","1","0","https://x.com/undefined/status/1997442986909811098","1190428124598677509",
"1997311094306615455","Sat Dec 06 23:07:24 +0000 2025","0","@zarahsultana You don't mention Jewish people i wonder why .","1997442780394869232","","zarahsultana","en","","0","0","0","https://x.com/undefined/status/1997442780394869232","1242121668",
"1997412059080970716","Sat Dec 06 23:06:14 +0000 2025","0","@DeepestCool @teameffujoe @RealCandaceO And the funny thing is she probably doesn t even really hate Jewish people but has been busting it as a grift cause look what she can now get people to do for her","1997442486419996796","","DeepestCool","en","","0","0","0","https://x.com/undefined/status/1997442486419996796","1453994428486541312",
"1997367415932420117","Sat Dec 06 23:06:06 +0000 2025","0","@LucasGageX No one is trying to force a belief that jews killed Charlie Kirk. Many of us are curious some even downright suspicious that certain people like Nick Fuentes aren t even honestly contemplating the possibility of jewish involvement given the events of Charlie s finals days!","1997442455411765278","","LucasGageX","en","","0","0","0","https://x.com/undefined/status/1997442455411765278","1752172000510988288",
"1997344020649923052","Sat Dec 06 23:06:05 +0000 2025","5","@NickAdamsinUSA How do people know you're not Jewish?? Not everyone celebrates Christmas.","1997442451703746678","","NickAdamsinUSA","en","","0","0","0","https://x.com/undefined/status/1997442451703746678","538672996",
"1982060430924136562","Sat Dec 06 23:05:32 +0000 2025","0","@ZionistWeb @KaceeAllenShow @JustJeb444 That bloodline has been the enemy of humanity for 1000s of years Jesus Abraham Lincoln JFK Charlie Kirk Gaddafi Even Hitler ( yes I said Hitler ) Are people that have taken a stand against the Satanic Jewish Banking Cabal and paid the ultimate price","1997442311496892496","","ZionistWeb","en","","0","0","0","https://x.com/undefined/status/1997442311496892496","1967614166350401536",
"1997055883143225652","Sat Dec 06 23:05:10 +0000 2025","0","@Amiran_Zizovi Yiure a filthy animals i want no peace with child sex traffickers. We won't have peace we will hunt all of you global elite Jewish zionist pedophiles down world wide drag you from your home and force the government to execute you all. Were 6 billion strong our people will win","1997442219779997762","","Amiran_Zizovi","en","","0","0","0","https://x.com/undefined/status/1997442219779997762","1345996507338694656",
"1997321340659843439","Sat Dec 06 23:04:45 +0000 2025","0","@Bram_R @History__Speaks @grok Like when Jordan invaded and occupied part of east jerusalem and expelled jewish people from there those jewish people did not have a right to return to a) israel or b) the palestinian mandate. They had a right to return to east jerusalem under whoever's control or sovereignty","1997442115442450551","","ergo_praxis","en","","0","0","0","https://x.com/undefined/status/1997442115442450551","3111264209",
"1997273006964391941","Sat Dec 06 23:04:42 +0000 2025","2","@LizaRosen0000 At last! A real explanation of how the Muslim world thinks and how it excuses its hatred of the Jewish people from whom they obtained their original belief system. They perverted it telling themselves that Jews should be punished. A delusion.","1997442100766601732","","LizaRosen0000","en","","0","0","0","https://x.com/undefined/status/1997442100766601732","1666522360025960464",
"1997368843250102700","Sat Dec 06 23:04:25 +0000 2025","2","@elaina95050 @DXW_KC @WMPolice @WMLabour @LetsBeTruthful2 It would be interesting which people in the Jewish community Ohara apologised to because I don t see them. The most high profile one is @elaina95050. Will @WMPolice be apologising to her or is it because she holds them to account that she won t receive a apology","1997442032672157998","","eldiablo0786","en","","0","0","1","https://x.com/undefined/status/1997442032672157998","516528856",
"1997431992644714598","Sat Dec 06 23:04:14 +0000 2025","0","@ConceptualJames Stop being offended by White Nationalism by people who oppose White Genocide the jews are achieving in only 80 years since the West stopped to fight them after 1900 years (according Netanyahu buddy). Watch how the jews are jewish nationalists: https://t.co/ab6W9pbHDK","1997441985917980912","","ConceptualJames","en","","0","0","0","https://x.com/undefined/status/1997441985917980912","1587404410740670470",
"1997275703218241976","Sat Dec 06 23:03:52 +0000 2025","0","@redpilldispensr George Soros lied about being Jewish when he was a young boy during the Hitler days and not only stole from his own people he seriously betrayed them. Evil is sickening. He was interviewed about it years ago and carries no guilt. He's a traitor and a monster giving up his own","1997441894012358682","","redpilldispensr","en","","0","0","0","https://x.com/undefined/status/1997441894012358682","1255173936",
"1997386319681704351","Sat Dec 06 23:03:49 +0000 2025","0","@WarClandestine That's because Trump ended the grift with Netanyahu. The main problem was never with jewish people it was with that nigga showing up at the white house every two weeks while being gaslit by propoganda! After saying all that I don't even know that I am right we don't need to","1997441878745117024","","WarClandestine","en","","0","0","0","https://x.com/undefined/status/1997441878745117024","980964895230439427",
"1997141841213612512","Sat Dec 06 23:03:42 +0000 2025","0","@Chef59135 @noplaceforsheep Please move on with your Jewish conspiracies. You people are special kind of stupid","1997441848676335961","","Chef59135","en","","0","0","0","https://x.com/undefined/status/1997441848676335961","1967553555977695232",
"1997328802024673740","Sat Dec 06 22:58:05 +0000 2025","4","@doctor_rahmeh I'm not Jewish and I think you should have been suspended. There are too many in the NHS who bring their politics and grievances to work. It wasn't always thus but it has become an increasing problem. Vulnerable people shouldn't be subjected to care decided by someones agenda.","1997440438966378897","","doctor_rahmeh","en","","0","1","0","https://x.com/undefined/status/1997440438966378897","1862876036603502592",
"1997375762975056287","Sat Dec 06 22:58:05 +0000 2025","0","@grok @GBNT1952 @grok who were the people who executed the royal family i thought lenin was jewish too?","1997440436902748184","","grok","en","","0","1","0","https://x.com/undefined/status/1997440436902748184","708457859311251458",
"1997348743385854211","Sat Dec 06 22:57:53 +0000 2025","2","@doveyymargeauxx @reformparty_uk We have Jewish people in my family. Trust Nigel more than any Muslim who hate us and carry out physical attacks. Hurty words from fifty years ago mean fck all but attacking us with weapons in present times does.","1997440386667893119","","doveyymargeauxx","en","","0","0","0","https://x.com/undefined/status/1997440386667893119","1667829676713164800",
"1997440322251661347","Sat Dec 06 22:57:38 +0000 2025","1","@jaketapper with all due respect Jake I realize you're Jewish but You need to be doing more to cover the atrocities going on in Gaza! Netanyahu is not Jewish and he's evil. It's disgusting what he's done to those people. watch this. https://t.co/0xXRzOywAN","1997440322251661347","","jaketapper","en","","0","0","0","https://x.com/undefined/status/1997440322251661347","1752403893995376640",
"1997440205650104498","Sat Dec 06 22:57:10 +0000 2025","0","I don't think a Black youtuber is even in the top 100 in the US. Where people make and choose their own content blacks are just no longer cared about. Yes Jewish media still pushes them but for all their own subversive goals nothing that people actually want.","1997440205650104498","","","en","","0","1","0","https://x.com/undefined/status/1997440205650104498","1699172165508354048",
"1997331166974628197","Sat Dec 06 22:57:03 +0000 2025","0","@JohnnyReb1989 Jewish media including textbooks did a number on our people.","1997440178269376720","","JohnnyReb1989","en","","0","0","0","https://x.com/undefined/status/1997440178269376720","1872807549621153792",
"1997055208858198361","Sat Dec 06 22:56:44 +0000 2025","0","@JonKnight75 @yogAnarchy1323 @HuntersOfNazis You're so obsessed with hating Judaism that you miss all the information given to you. You cite the Old Testament thinking that somehow it proves your point because some retarded Jewish people wrote a book trying to pretend their fiction into existence.","1997440095540920767","","JonKnight75","en","","0","1","0","https://x.com/undefined/status/1997440095540920767","378596244",
"1997296769936548048","Sat Dec 06 22:56:37 +0000 2025","0","@orenbarsky I love Jewish people. Almost as much as 1937 Germany!","1997440067300733162","","orenbarsky","en","","0","0","0","https://x.com/undefined/status/1997440067300733162","1533900878360592386",
"1997269109587792165","Sat Dec 06 22:56:20 +0000 2025","5","@CPhilpOfficial @CJon1948 Support this 100% . Students who come here as guests of our country should not be in antisemitic demos and also not attacking Jewish people who live here","1997439998480593215","","CPhilpOfficial","en","","0","0","0","https://x.com/undefined/status/1997439998480593215","749173466440564736",
"1995571303093584279","Sat Dec 06 22:56:03 +0000 2025","1","@kapens73 @LailaPalestini1 Where does the Bible say that what God means by Israel is the 20th &amp; 21st Century government of a country established by men who reject Jesus? If God means the Jewish people why must we measure our blessing of them by how blindly we support the government of Israel?","1997439923272728841","","kapens73","en","","0","1","0","https://x.com/undefined/status/1997439923272728841","54301769",
"1997328802024673740","Sat Dec 06 22:56:02 +0000 2025","0","@doctor_rahmeh You attack Jewish people. You attack non Jewish people. You attack Brits and you attack non Brits. Utmost stupidity for a doctor.","1997439920252608755","","doctor_rahmeh","en","","0","0","0","https://x.com/undefined/status/1997439920252608755","1683971006598086658",
"1997147048760823917","Sat Dec 06 22:55:26 +0000 2025","1","@BlackyFurry22 @alex_667_ @OurielOhayon @SuppressedNws1 2/ there is no racial segregation. If people suggest Israel is apartheid because it's a Jewish state then arguably countries like Saudi Arabia Afghanistan &amp; Iraq are apartheid states because of preferential treatment towards Muslim people/they're Muslim countries","1997439771338059989","","EmmaBateman_","en","","0","2","0","https://x.com/undefined/status/1997439771338059989","1218972173366431744",
"1997405391877992779","Sat Dec 06 22:55:26 +0000 2025","1","@HuntersOfNazis We can see that you post this BS to gen up anti-Jewish sentiment so you can cry antisemitism and play the victim. Not working. We know that Zionists are committing genocide the Jewish people are not. #FreePalestine","1997439769983496201","","HuntersOfNazis","en","","0","0","0","https://x.com/undefined/status/1997439769983496201","783009097117372416",
"1997411439233905039","Sat Dec 06 22:55:21 +0000 2025","0","@LakdarSpeaks What is the percentage of people that call themselves Jewish that do not actively practice Judaism? I think there are more Marxist atheist Jews than religious Judaists.","1997439750693949719","","LakdarSpeaks","en","","0","1","0","https://x.com/undefined/status/1997439750693949719","934276566695079936",
"1984041909904666901","Sat Dec 06 22:53:26 +0000 2025","0","Ivor Cummins has been promoting the racist Kalergi plan conspiracy theory again claiming there's a century long plot to replace Europe's population linking it to Jewish bankers (because of course) and complaining that people of South Asian heritage .. won elections. ‍️ https://t.co/JQv5IsUsSg","1997439266893234395","https://pbs.twimg.com/media/G7hUbTNWcAA1j7a.jpg","_johnbye","en","","0","0","0","https://x.com/undefined/status/1997439266893234395","286269957",
"1997439243073868113","Sat Dec 06 22:53:20 +0000 2025","0","The Jewish people in this country have never insulted our religion or culture in the way that Islamists have. We respect their religion and culture &amp; so we integrate with few problems. The way they are being tested now is abominable.","1997439243073868113","","","en","","0","0","0","https://x.com/undefined/status/1997439243073868113","1529838658286665729",
"1997439229467541795","Sat Dec 06 22:53:17 +0000 2025","1","speaking bad on wizkid is like speaking bad on the jewish people. quite unfair but his fanbase wizkid fc is like an unbreakable force","1997439229467541795","","","en","","0","0","0","https://x.com/undefined/status/1997439229467541795","939168033834196992",
"1997035168788275400","Sat Dec 06 22:53:05 +0000 2025","0","@RabbiPoupko Just mentioning obese Palestinians as a way to downplay what actually happened and it's still happening in Gaza is disgusting and I become more and more ashamed to be Jewish and associated to people like you that can't see the horrible acts the Israeli government has committed.","1997439177781031395","","RabbiPoupko","en","","0","0","0","https://x.com/undefined/status/1997439177781031395","16812295",
"1997344020649923052","Sat Dec 06 22:51:56 +0000 2025","3","@NickAdamsinUSA Maybe because they don't know what you celebrate and don't wanna offend you? For all they know you could be Jewish. Many Jewish people will get offended if you wish them a Merry Christmas. Critical Thinking is crucial. Put yourself in another person's shoes.","1997438888202137812","","NickAdamsinUSA","en","","0","1","0","https://x.com/undefined/status/1997438888202137812","3181707142",
"1995571303093584279","Sat Dec 06 22:51:49 +0000 2025","0","@kapens73 @LailaPalestini1 That's certainly interesting but does it say anywhere in the Bible that when a Jewish State of Israel is re-established it will be run by people who always do God's wlll and that it would be anti-God to criticize what that government does? They reject Jesus you know...","1997438860113088949","","kapens73","en","","0","1","0","https://x.com/undefined/status/1997438860113088949","54301769",
"1997435839748448610","Sat Dec 06 22:45:16 +0000 2025","0","@INerdLifeI Jesus - the Jewish preacher - was likely a real historical person yes. Jesus being God is religious claim you have to accept on Faith. It is certainly not a 'fact'. It is a belief many people share.","1997437213148373079","","INerdLifeI","en","","0","0","0","https://x.com/undefined/status/1997437213148373079","1366580164847562756",
"1997048718332514400","Sat Dec 06 22:45:07 +0000 2025","3","@BlackSpace420 @Down4Mizzou @B_Fr4nk @Raindropsmedia1 You re absolutely right and what has Puff done since the 90s? They had him on a *federal RICO case* for crying out loud. 50 hasn t called out any Jewish people or company but that s legit whatsboutism. Why are we talking about Jewish people when this is about black Americans?","1997437175835558166","","BlackSpace420","en","","0","0","0","https://x.com/undefined/status/1997437175835558166","1416068350149636099",
"1997006509692108975","Sat Dec 06 22:45:05 +0000 2025","0","@VoWalesWren They have the wrong person! It's the Islamic preachers who harass &amp;cause distress by preaching hatred &amp;the destruction of Christianity Jewish people &amp; anyone else who is not Muslim. This lad preaches kindness compassion etc the total opposite of Islam so leave him alone! ","1997437165538525220","","VoWalesWren","en","","0","0","0","https://x.com/undefined/status/1997437165538525220","3022617687",
"1997267548337795388","Sat Dec 06 22:44:26 +0000 2025","2","@Kubus_z_Lasu @britishpoles The loss of Poland s Jewish population during the Second World War was not only a human catastrophe but also a profound cultural economic demographic and moral wound that reshaped the country forever. Dumb people will never understand that.","1997437000270450808","","Kubus_z_Lasu","en","","0","0","0","https://x.com/undefined/status/1997437000270450808","1927441284",
"1997376816621732006","Sat Dec 06 22:44:24 +0000 2025","0","@yaronbrook Bringing in endless streams of people ayn Rand called savages because they want the American lifestyle is way worse for Jews and their future than national conservatism. Thanks to open borders clowns we have perverse anti Jewish people running major American cities.","1997436995459801139","","yaronbrook","en","","0","0","0","https://x.com/undefined/status/1997436995459801139","1299607684661096449",
"1997290730788995535","Sat Dec 06 22:44:21 +0000 2025","0","@TVMADoc @bouliboulibouli @AdrianP_doc It's because they like being called Nazi. Some of the MAGA 100% would love to do whatever Nazis did in the 30s to Jewish people and minorities","1997436979558895899","","TVMADoc","en","","0","2","0","https://x.com/undefined/status/1997436979558895899","1748007323417686016",
"1997361630007505199","Sat Dec 06 22:44:06 +0000 2025","0","@zadokism @CaudilloXIV Why did her nose become more Jewish? Does that happen when people get fat?","1997436917047316988","","zadokism","en","","0","1","0","https://x.com/undefined/status/1997436917047316988","1884843757021118465",
"1996188141607420384","Sat Dec 06 22:43:40 +0000 2025","0","@SpeakWithDeeDee Imagine hating Jewish people yet being a zionist...","1997436810784301258","","SpeakWithDeeDee","en","","0","0","0","https://x.com/undefined/status/1997436810784301258","1474078008952696834",
"1997237811200573506","Sat Dec 06 22:43:04 +0000 2025","6","@marcuschown Corbyn's supposed antisemitism was based on the Jewish Chronicle lies No 1 ever heard him say anything antisemitic &amp; no 1 produced any1 that would stand up and say they heard him say anything antisemitic except the liar Berger Farage has 20+ people and fucking next to nothing!","1997436655913882025","","marcuschown","en","","0","0","0","https://x.com/undefined/status/1997436655913882025","3938899817",
"1997145193339113820","Sat Dec 06 22:42:58 +0000 2025","0","@cryptobrough @badrudiin23 @DrewPavlou White is a racial construct retard. Zionism was a Jewish liberation movement of Jews not being ruled by their oppressors &amp; subject to their whims which happened in 1948. It d be like white people calling black people Civil Rightisms cause they don t wanna go back to Jim Crow.","1997436632501244290","","cryptobrough","en","","0","0","0","https://x.com/undefined/status/1997436632501244290","1712815661615857664",
"1997430327396925573","Sat Dec 06 22:41:53 +0000 2025","24","@StarP4t @D_Tarczynski @elonmusk He has a Jewish wife and ties to the Jewish lobby and people like Soros. Like Soros he dreams of a multicultural Europe and Poland under one banner with a government in Brussels. To me he's a national traitor.","1997436359913410824","","StarP4t","en","","0","1","0","https://x.com/undefined/status/1997436359913410824","1675958714715586561",
"1997436347301126378","Sat Dec 06 22:41:50 +0000 2025","0","Religious people having stupid arguments about a jewish man they never met amazes me.","1997436347301126378","","","en","","0","0","0","https://x.com/undefined/status/1997436347301126378","798222109801672704",
"1997275703218241976","Sat Dec 06 22:41:38 +0000 2025","0","@redpilldispensr Soros as a 13 year old informed on his own people and has admitted on camerA that he always thought of himself as a God. All true. He is evil and Jewish by the standards of the eastern eurasin migratory history goes. Not an ounce of Semitic blood runs in him or 80% of modern jew","1997436295585435985","","redpilldispensr","en","","0","0","0","https://x.com/undefined/status/1997436295585435985","1511470475364425732",
"1997436237410341350","Sat Dec 06 22:41:24 +0000 2025","0","And on the other hand return of Jewish people back to their land . And it all makes sense when the other lands are compromised by a religion that doesn't tolerate Jewish people. https://t.co/4CKqtQjoc0","1997436237410341350","https://pbs.twimg.com/media/G7hRbJxXwAA9Sm2.jpg","","en","","1","0","0","https://x.com/undefined/status/1997436237410341350","1977130145736527872",
"1989788548984111114","Sat Dec 06 22:41:11 +0000 2025","0","@TanyaTalaga The world is educated with the disgusting murders of innocent Jewish people at the hands of Hitler the Canadian murders of indigenous children is absolutely no different the only difference it was kept a secret ","1997436182947336266","","Techmanmike1","en","","0","1","0","https://x.com/undefined/status/1997436182947336266","1783519562593447936",
"1997325275638464758","Sat Dec 06 22:41:00 +0000 2025","0","@sikorskiradek Radek you and your jewish wife are literally MI6. What the fuck are you on about? Fuck off to London and leave the polish people alone. P.s. your wife is so ugly I think you might be gay.","1997436137493639227","","sikorskiradek","en","","0","0","0","https://x.com/undefined/status/1997436137493639227","1622272946",
"1997303577124184232","Sat Dec 06 22:40:11 +0000 2025","0","@HeidiBachram Why not organize supporters of Israel and the Jewish people to do the same at Mosques on Fridays would like to see how that plays out.","1997435933830889492","","HeidiBachram","en","","0","0","0","https://x.com/undefined/status/1997435933830889492","1258741632263950336",
"1997416013227610419","Sat Dec 06 22:39:44 +0000 2025","1","@grossdog7328 have to live with the fact you think Israel had the right to land that is not theirs because of again man made religion. Netanyahu supports whatever the US wants to do with Gaza and you still think he gives a single fuck about Jewish people? You fell for propaganda. Really","1997435819242738027","","cutegrlsickmind","en","","0","1","0","https://x.com/undefined/status/1997435819242738027","1753258110649761792",
"1997290280995725696","Sat Dec 06 22:39:42 +0000 2025","0","@anasma7armeh @HasanKhxnx @OunkaOnX Plus their attitude is the same as muslims attitude is to EVERYONE who isnt muslim!! Are you gonna complain about that too? Im guessing not. You are only interested in highlighting shortcomings of people if they are jewish.","1997435811453890649","","anasma7armeh","en","","0","0","0","https://x.com/undefined/status/1997435811453890649","146222907",
